,BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
1536,2342,GC,False,,Jean,E.,Trenary,,1
1537,2343,GC,False,,Connie,,Vrettos,,2
1538,2344,GC,False,,Julie,,Bankert,,1
1539,2345,GC,False,,Jim,,Stewart,,0
1540,2346,GC,False,,Jean,,Campbell,,0
1541,2347,GC,False,,Kim,,Akers,,0
1542,2348,GC,False,,Janaina,Barreiro Gambaro,Bueno,,2
1543,2349,GC,False,,Dan,,Bacon,Jr.,0
1544,2350,GC,False,,Nancy,,McSharry Jensen,,0
1545,2351,GC,False,,Craig,,Dewer,,0
1546,2352,GC,False,,Amy,,Recker,,0
1547,2353,GC,False,,Helge,,Hoeing,,0
1548,2354,GC,False,,Josh,,Barnhill,,0
1549,2355,GC,False,,Andy,,Carothers,,0
1550,2356,GC,False,,Terry,,Hoganson,,1
1551,2357,GC,False,,Sam,,Abolrous,,1
1552,2358,GC,False,,Paul,,West,,0
1553,2359,GC,False,,Chris,,Ashton,,0
1554,2360,GC,False,,Mete,,Goktepe,,2
1555,2361,GC,False,,Ido,,Ben-Sachar,,0
1556,2362,GC,False,,Steven,H,Kastner,,0
1557,2363,GC,False,,Gary,E.,Altman,III,0
1558,2364,GC,False,,Alex,,Hankin,,0
1559,2365,GC,False,,Bradley,,Beck,,0
1560,2366,GC,False,,David,,Daniels,,1
1561,2367,GC,False,,Anton,,Kirilov,,0
1562,2368,GC,False,,Sharon,,Hoepf,,0
1563,2369,GC,False,,Shay,,Bashary,,0
1564,2370,GC,False,,Katie,,Jordan,,0
1565,2371,GC,False,,Roger,,Lengel,,0
1566,2372,GC,False,,Luis,,Bonifaz,,0
1567,2373,GC,False,,Kelly,,Focht,,0
1568,2374,GC,False,,Michael,,Allen,,0
1569,2375,GC,False,,Michael,,Allen,,2
1570,2376,GC,False,,Claire,,O'Donnell,,2
1571,2377,GC,False,,Susan,,Metters,,0
1572,2378,GC,False,,Sue,,Brown,,0
1573,2379,GC,False,,Ben,,Hurt,,0
1574,2380,IN,False,,Warren,A,Tang,,2
1575,2381,IN,False,,Warren,S,Pal,,1
1576,2382,IN,False,,Kelvin,K,Xie,,1
1577,2383,IN,False,,Crystal,L,Cai,,1
1578,2384,IN,False,,Crystal,,Zeng,,2
1579,2385,IN,False,,Laura,M,Zhang,,1
1580,2386,IN,False,,Laura,L,Wang,,0
1581,2387,IN,False,,Laura,C,Chen,,0
1582,2388,IN,False,,Laura,O,Li,,0
1583,2389,IN,False,,Laura,,Liu,,0
1584,2390,IN,False,,Laura,P,Huang,,0
1585,2391,IN,False,,Laura,,Wu,,0
1586,2392,IN,False,,Francis,,Hernandez,,1
1587,2393,IN,False,,Laura,L,Lin,,2
1588,2394,IN,False,,Laura,D,Zhou,,0
1589,2395,IN,False,,Laura,J,Ye,,0
1590,2396,IN,False,,Laura,T,Zhao,,1
1591,2397,IN,False,,Isabella,,Cox,,0
1592,2398,IN,False,,Laura,D,Xu,,0
1593,2399,IN,False,,Isabella,J,Howard,,0
1594,2400,IN,False,,Laura,M,Zhu,,2
1595,2401,IN,False,,Laura,,Gao,,0
1596,2402,IN,False,,Isabella,,Ward,,2
1597,2403,IN,False,,Laura,L,Ma,,2
1598,2404,IN,False,,Francis,,Alvarez,,0
1599,2405,IN,False,,Laura,,Liang,,2
1600,2406,IN,False,,Laura,S,Guo,,0
1601,2407,IN,False,,Laura,W,He,,0
1602,2408,IN,False,,Isabella,,Torres,,0
1603,2409,IN,False,,Laura,,Zheng,,0
1604,2410,IN,False,,Laura,,Hu,,2
1605,2411,IN,False,,Laura,L,Cai,,2
1606,2412,IN,False,,Isabella,,Peterson,,1
1607,2413,IN,False,,Lisa,J,Wang,,0
1608,2414,IN,False,,Isabella,,Gray,,0
1609,2415,IN,False,,Lisa,S,Chen,,0
1610,2416,IN,False,,Francis,,Jimenez,,0
1611,2417,IN,False,,Lisa,J,Li,,2
1612,2418,IN,False,,Lisa,J,Liu,,0
1613,2419,IN,False,,Lisa,,Yang,,0
1614,2420,IN,False,,Lisa,L,Huang,,2
1615,2421,IN,False,,Lisa,,Wu,,0
1616,2422,IN,False,,Lisa,A,Lin,,0
1617,2423,IN,False,,Lisa,L,Zhou,,1
1618,2424,IN,False,,Lisa,L,Ye,,0
1619,2425,IN,False,,Lisa,C,Zhao,,1
1620,2426,IN,False,,Lisa,S,Lu,,0
1621,2427,IN,False,,Francis,A,Moreno,,0
1622,2428,IN,False,,Lisa,,Xu,,0
1623,2429,IN,False,,Lisa,R,Zhu,,0
1624,2430,IN,False,,Lisa,A,Gao,,1
1625,2431,IN,False,,Lisa,C,Ma,,0
1626,2432,IN,False,,Lisa,,Liang,,0
1627,2433,IN,False,,Lisa,S,Guo,,0
1628,2434,IN,False,,Lisa,R,Zheng,,1
1629,2435,IN,False,,Lisa,L,Hu,,0
1630,2436,IN,False,,Lisa,,Cai,,0
1631,2437,IN,False,,Lisa,R,Zeng,,0
1632,2438,IN,False,,Jamie,M,Zhang,,1
1633,2439,IN,False,,Jamie,,Wagner,,0
1634,2440,IN,False,,Jamie,,Chow,,0
1635,2441,IN,False,,Jamie,,Li,,0
1636,2442,IN,False,,Jamie,J,Liu,,2
1637,2443,IN,False,,Jamie,S,Yang,,1
1638,2444,IN,False,,Jamie,,Huang,,2
1639,2445,IN,False,,Jamie,S,Wu,,0
1640,2446,IN,False,,Francis,J,Alonso,,1
1641,2447,IN,False,,Jamie,,Lin,,2
1642,2448,IN,False,,Jamie,,Zhou,,0
1643,2449,IN,False,,Jamie,C,Ye,,1
1644,2450,IN,False,,Jamie,,Zhao,,1
1645,2451,IN,False,,Jamie,M,Lu,,0
1646,2452,IN,False,,Isabella,R,James,,0
1647,2453,IN,False,,Jamie,D,Xu,,1
1648,2454,IN,False,,Jamie,,Sun,,1
1649,2455,IN,False,,Jamie,J,Zhu,,0
1650,2456,IN,False,,Jamie,,Gao,,0
1651,2457,IN,False,,Isabella,,West,,1
1652,2458,IN,False,,Jamie,P,Ma,,1
1653,2459,IN,False,,Francis,,Romero,,0
1654,2460,IN,False,,Jamie,E,Liang,,0
1655,2461,IN,False,,Isabella,,Brooks,,2
1656,2462,IN,False,,Jamie,,Guo,,2
1657,2463,IN,False,,Jamie,,Harrison,,0
1658,2464,IN,False,,Isabella,,Kelly,,0
1659,2465,IN,False,,Isabella,D,Sandberg,,2
1660,2466,IN,False,,Jamie,L,Zheng,,0
1661,2467,IN,False,,Jamie,C,Hu,,0
1662,2468,IN,False,,Jamie,S,Cai,,1
1663,2469,IN,False,,Jamie,L,Zeng,,1
1664,2470,IN,False,,Erica,J,Zhang,,0
1665,2471,IN,False,,Erica,J,Wang,,2
1666,2472,IN,False,,Isabella,L,Price,,0
1667,2473,IN,False,,Erica,P,Chen,,0
1668,2474,IN,False,,Francis,J,Navarro,,1
1669,2475,IN,False,,Erica,A,Liu,,0
1670,2476,IN,False,,Erica,,Yang,,0
1671,2477,IN,False,,Erica,C,Huang,,0
1672,2478,IN,False,,Erica,,Wu,,2
1673,2479,IN,False,,Erica,E,Lin,,2
1674,2480,IN,False,,Erica,M,Zhou,,0
1675,2481,IN,False,,Erica,E,Ye,,0
1676,2482,IN,False,,Erica,,Zhao,,1
1677,2483,IN,False,,Erica,,Lu,,0
1678,2484,IN,False,,Francis,,Gutierrez,,0
1679,2485,IN,False,,Erica,M,Xu,,0
1680,2486,IN,False,,Erica,P,Sun,,1
1681,2487,IN,False,,Erica,,Zhu,,2
1682,2488,IN,False,,Erica,R,Gao,,2
1683,2489,IN,False,,Erica,C,Liang,,0
1684,2490,IN,False,,Erica,F,He,,0
1685,2491,IN,False,,Erica,K,Zheng,,0
1686,2492,IN,False,,Erica,,Hu,,0
1687,2493,IN,False,,Kelvin,,Tang,,1
1688,2494,IN,False,,Francis,,Torres,,0
1689,2495,IN,False,,Erica,,Cai,,1
1690,2496,IN,False,,Erica,,Zeng,,1
1691,2497,IN,False,,Kristen,,Zhang,,0
1692,2498,IN,False,,Kristen,L,Wang,,1
1693,2499,IN,False,,Kristen,L,Chen,,0
1694,2500,IN,False,,Kristen,R,Li,,1
1695,2501,IN,False,,Kristen,,Liu,,1
1696,2502,IN,False,,Isabella,K,Bennett,,0
1697,2503,IN,False,,Kristen,,Huang,,1
1698,2504,IN,False,,Kristen,A,Wu,,0
1699,2505,IN,False,,Francis,,Dominguez,,2
1700,2506,IN,False,,Kristen,R,Zhou,,1
1701,2507,IN,False,,Kristen,D,Ye,,0
1702,2508,IN,False,,Kristen,,Zhao,,0
1703,2509,IN,False,,Kristen,,Lu,,0
1704,2510,IN,False,,Kristen,,Xu,,1
1705,2511,IN,False,,Kristen,,Sun,,0
1706,2512,IN,False,,Kristen,,Gao,,1
1707,2513,IN,False,,Kristen,A,Ma,,0
1708,2514,IN,False,,Francis,,Gill,,0
1709,2515,IN,False,,Kristen,A,Guo,,0
1710,2516,IN,False,,Kristen,J,Zheng,,1
1711,2517,IN,False,,Kristen,C,Hu,,0
1712,2518,IN,False,,Kristen,,Cai,,0
1713,2519,IN,False,,Isabella,C,Wood,,1
1714,2520,IN,False,,Kristen,A,Zeng,,0
1715,2521,IN,False,,Shannon,,Wang,,2
1716,2522,IN,False,,Isabella,J,Barnes,,0
1717,2523,IN,False,,Shannon,,Chow,,0
1718,2524,IN,False,,Francis,E,Vazquez,,0
1719,2525,IN,False,,Shannon,A,Li,,0
1720,2526,IN,False,,Shannon,D,Liu,,0
1721,2527,IN,False,,Shannon,,Yang,,2
1722,2528,IN,False,,Shannon,H,Huang,,0
1723,2529,IN,False,,Shannon,F,Wu,,0
1724,2530,IN,False,,Shannon,L,Lin,,0
1725,2531,IN,False,,Shannon,W,Zhou,,2
1726,2532,IN,False,,Isabella,,Ross,,0
1727,2533,IN,False,,Isabella,L,Henderson,,2
1728,2534,IN,False,,Shannon,D,Ye,,0
1729,2535,IN,False,,Isabella,D,Coleman,,0
1730,2536,IN,False,,Shannon,,Zhao,,1
1731,2537,IN,False,,Francis,J,Blanco,,1
1732,2538,IN,False,,Shannon,,Sun,,0
1733,2539,IN,False,,Shannon,C,Zhu,,0
1734,2540,IN,False,,Isabella,A,Perry,,0
1735,2541,IN,False,,Shannon,,Gao,,0
1736,2542,IN,False,,Shannon,,Liang,,0
1737,2543,IN,False,,Shannon,C,Guo,,0
1738,2544,IN,False,,Shannon,,He,,2
1739,2545,IN,False,,Shannon,M,Zheng,,0
1740,2546,IN,False,,Shannon,,Hu,,1
1741,2547,IN,False,,Francis,R,Serrano,,0
1742,2548,IN,False,,Shannon,,Cai,,0
1743,2549,IN,False,,Shannon,D,Zeng,,1
1744,2550,IN,False,,Isabella,L,Powell,,1
1745,2551,IN,False,,Dustin,E,She,,0
1746,2552,IN,False,,Dustin,F,Deng,,0
1747,2553,IN,False,,Dustin,,Shen,,0
1748,2554,IN,False,,Dustin,,Xie,,0
1749,2555,IN,False,,Dustin,,Xu,,0
1750,2556,IN,False,,Dustin,,Luo,,0
1751,2557,IN,False,,Dustin,,Yuan,,0
1752,2558,IN,False,,Francis,,Ramos,,1
1753,2559,IN,False,,Dustin,R,Kumar,,0
1754,2560,IN,False,,Dustin,A,Lal,,0
1755,2561,IN,False,,Isabella,C,Long,,2
1756,2562,IN,False,,Dustin,M,Sharma,,0
1757,2563,IN,False,,Dustin,,Shan,,0
1758,2564,IN,False,,Dustin,,Jai,,0
1759,2565,IN,False,,Dustin,,Pal,,2
1760,2566,IN,False,,Dustin,L,Andersen,,1
1761,2567,IN,False,,Dustin,,Raje,,0
1762,2568,IN,False,,Dustin,,Chande,,2
1763,2569,IN,False,,Dustin,,Chander,,1
1764,2570,IN,False,,Francis,,Carlson,,1
1765,2571,IN,False,,Dustin,M,Nara,,2
1766,2572,IN,False,,Dustin,J,Rai,,2
1767,2573,IN,False,,Dustin,,Nath,,1
1768,2574,IN,False,,Dustin,,Goldstein,,0
1769,2575,IN,False,,Dustin,,Raji,,0
1770,2576,IN,False,,Dustin,,Anand,,0
1771,2577,IN,False,,Isabella,,Hughes,,1
1772,2578,IN,False,,Gregory,,She,,0
1773,2579,IN,False,,Gregory,,Shen,,0
1774,2580,IN,False,,Francis,,Suarez,,0
1775,2581,IN,False,,Gregory,,Xie,,2
1776,2582,IN,False,,Gregory,,Tang,,0
1777,2583,IN,False,,Gregory,,Xu,,0
1778,2584,IN,False,,Gregory,,Luo,,1
1779,2585,IN,False,,Gregory,,Yuan,,0
1780,2586,IN,False,,Gregory,,Kumar,,0
1781,2587,IN,False,,Gregory,,Shan,,0
1782,2588,IN,False,,Isabella,,Flores,,0
1783,2589,IN,False,,Gregory,,Jai,,0
1784,2590,IN,False,,Isabella,,Washington,,0
1785,2591,IN,False,,Francis,,Sanz,,1
1786,2592,IN,False,,Gregory,,Pal,,2
1787,2593,IN,False,,Gregory,,Andersen,,1
1788,2594,IN,False,,Gregory,C,Raje,,1
1789,2595,IN,False,,Gregory,S,Chande,,0
1790,2596,IN,False,,Isabella,A,Butler,,0
1791,2597,IN,False,,Gregory,J,Chander,,1
1792,2598,IN,False,,Gregory,,Nara,,2
1793,2599,IN,False,,Gregory,J,Rai,,0
1794,2600,IN,False,,Gregory,,Nath,,1
1795,2601,IN,False,,Isabella,,Simmons,,2
1796,2602,IN,False,,Gregory,,Goel,,0
1797,2603,IN,False,,Gregory,M,Becker,,0
1798,2604,IN,False,,Kelvin,K,Xu,,0
1799,2605,IN,False,,Gregory,,Raji,,1
1800,2606,IN,False,,Gregory,J,Ferrier,,2
1801,2607,IN,False,,Kenneth,,She,,0
1802,2608,IN,False,,Kenneth,,Deng,,0
1803,2609,IN,False,,Kenneth,J,Xie,,2
1804,2610,IN,False,,Kenneth,,Tang,,0
1805,2611,IN,False,,Kenneth,,Xu,,0
1806,2612,IN,False,,Kenneth,S,Luo,,0
1807,2613,IN,False,,Francis,F,Ortega,,1
1808,2614,IN,False,,Kenneth,,Kumar,,2
1809,2615,IN,False,,Kenneth,J,Lal,,0
1810,2616,IN,False,,Kenneth,D,Jai,,0
1811,2617,IN,False,,Kenneth,G,Pal,,1
1812,2618,IN,False,,Kenneth,,Andersen,,0
1813,2619,IN,False,,Kenneth,,Raje,,2
1814,2620,IN,False,,Max,A,Martin,,0
1815,2621,IN,False,,Kenneth,K,Nara,,2
1816,2622,IN,False,,Kenneth,S,Rai,,0
1817,2623,IN,False,,Kenneth,W,Nath,,1
1818,2624,IN,False,,Kenneth,,Goel,,0
1819,2625,IN,False,,Kenneth,,Becker,,0
1820,2626,IN,False,,Heather,,Zhang,,1
1821,2627,IN,False,,Heather,R,Wang,,2
1822,2628,IN,False,,Heather,M,Chen,,0
1823,2629,IN,False,,Heather,C,Li,,0
1824,2630,IN,False,,Max,,Gomez,,1
1825,2631,IN,False,,Heather,,Yang,,2
1826,2632,IN,False,,Heather,,Huang,,0
1827,2633,IN,False,,Isabella,,Foster,,1
1828,2634,IN,False,,Heather,M,Wu,,0
1829,2635,IN,False,,Heather,L,Lin,,2
1830,2636,IN,False,,Heather,M,Zhou,,0
1831,2637,IN,False,,Heather,,Zhao,,0
1832,2638,IN,False,,Heather,,Lu,,1
1833,2639,IN,False,,Heather,,Xu,,0
1834,2640,IN,False,,Heather,,Sun,,0
1835,2641,IN,False,,Max,,Ruiz,,0
1836,2642,IN,False,,Heather,,Zhu,,2
1837,2643,IN,False,,Heather,,Gao,,0
1838,2644,IN,False,,Heather,,Ma,,0
1839,2645,IN,False,,Heather,E,Liang,,1
1840,2646,IN,False,,Heather,G,He,,1
1841,2647,IN,False,,Heather,,Zheng,,0
1842,2648,IN,False,,Heather,,Hu,,2
1843,2649,IN,False,,Isabella,R,Gonzales,,0
1844,2650,IN,False,,Heather,,Cai,,0
1845,2651,IN,False,,Isabella,L,Bryant,,0
1846,2652,IN,False,,Heather,E,Zeng,,0
1847,2653,IN,False,,Tiffany,R,Zhang,,1
1848,2654,IN,False,,Tiffany,E,Wang,,0
1849,2655,IN,False,,Tiffany,A,Chen,,0
1850,2656,IN,False,,Tiffany,J,Li,,0
1851,2657,IN,False,,Tiffany,J,Liu,,1
1852,2658,IN,False,,Isabella,,Alexander,,2
1853,2659,IN,False,,Tiffany,K,Yang,,1
1854,2660,IN,False,,Tiffany,L,Huang,,0
1855,2661,IN,False,,Isabella,A,Russell,,1
1856,2662,IN,False,,Pieter,,Wycoff,,0
1857,2663,IN,False,,Tiffany,,Lin,,0
1858,2664,IN,False,,Tiffany,V,Zhou,,0
1859,2665,IN,False,,Max,,Hernandez,,2
1860,2666,IN,False,,Tiffany,K,Ye,,2
1861,2667,IN,False,,Isabella,J,Griffin,,0
1862,2668,IN,False,,Tiffany,K,Zhao,,0
1863,2669,IN,False,,Tiffany,,Lu,,0
1864,2670,IN,False,,Tiffany,,Xu,,0
1865,2671,IN,False,,Tiffany,P,Sun,,0
1866,2672,IN,False,,Tiffany,,Zhu,,0
1867,2673,IN,False,,Isabella,H,Diaz,,0
1868,2674,IN,False,,Tiffany,E,Gao,,1
1869,2675,IN,False,,Tiffany,,Ma,,2
1870,2676,IN,False,,Tiffany,,Liang,,0
1871,2677,IN,False,,Natalie,F,Stewart,,0
1872,2678,IN,False,,Tiffany,,Guo,,0
1873,2679,IN,False,,Max,M,Alvarez,,2
1874,2680,IN,False,,Natalie,,Sanchez,,1
1875,2681,IN,False,,Max,C,Jimenez,,1
1876,2682,IN,False,,Max,J,Moreno,,0
1877,2683,IN,False,,Natalie,C,Morris,,2
1878,2684,IN,False,,Kelvin,,Luo,,0
1879,2685,IN,False,,Natalie,A,Rogers,,2
1880,2686,IN,False,,Natalie,,Reed,,0
1881,2687,IN,False,,Max,,Ferrier,,0
1882,2688,IN,False,,Natalie,,Cook,,0
1883,2689,IN,False,,Max,C,Romero,,2
1884,2690,IN,False,,Natalie,,Morgan,,1
1885,2691,IN,False,,Max,C,Moyer,,0
1886,2692,IN,False,,Natalie,T,Blue,,0
1887,2693,IN,False,,Max,S,Gutierrez,,0
1888,2694,IN,False,,Natalie,P,Murphy,,2
1889,2695,IN,False,,Max,L,Torres,,1
1890,2696,IN,False,,Natalie,J,Bailey,,0
1891,2697,IN,False,,Max,K,Gill,,0
1892,2698,IN,False,,Natalie,J,Rivera,,1
1893,2699,IN,False,,Natalie,A,Cooper,,1
1894,2700,IN,False,,Natalie,E,Richardson,,0
1895,2701,IN,False,,Max,W,Vazquez,,0
1896,2702,IN,False,,Natalie,,Cox,,0
1897,2703,IN,False,,Natalie,,Howard,,0
1898,2704,IN,False,,Natalie,J,Ward,,2
1899,2705,IN,False,,Max,,Blanco,,1
1900,2706,IN,False,,Kelvin,L,Yuan,,0
1901,2707,IN,False,,Max,E,Serrano,,1
1902,2708,IN,False,,Natalie,,Torres,,0
1903,2709,IN,False,,Natalie,M,Peterson,,0
1904,2710,IN,False,,Natalie,L,Gray,,2
1905,2711,IN,False,,Natalie,,Ramirez,,0
1906,2712,IN,False,,Natalie,M,James,,0
1907,2713,IN,False,,Natalie,,Watson,,0
1908,2714,IN,False,,Max,A,Suarez,,1
1909,2715,IN,False,,Max,J,Sanz,,0
1910,2716,IN,False,,Natalie,W,Brooks,,1
1911,2717,IN,False,,Natalie,,Kelly,,0
1912,2718,IN,False,,Max,L,Rubio,,0
1913,2719,IN,False,,Max,,Ortega,,0
1914,2720,IN,False,,Natalie,A,Sanders,,2
1915,2721,IN,False,,Andy,F,Martin,,1
1916,2722,IN,False,,Andy,,Gomez,,0
1917,2723,IN,False,,Natalie,,Barnes,,1
1918,2724,IN,False,,Natalie,J,Ross,,2
1919,2725,IN,False,,Natalie,,Henderson,,0
1920,2726,IN,False,,Andy,,Diaz,,0
1921,2727,IN,False,,Andy,,Hernandez,,0
1922,2728,IN,False,,Natalie,V,Coleman,,1
1923,2729,IN,False,,Natalie,E,Jenkins,,2
1924,2730,IN,False,,Natalie,,Perry,,1
1925,2731,IN,False,,Andy,,Alvarez,,0
1926,2732,IN,False,,Natalie,L,Powell,,2
1927,2733,IN,False,,Andy,,Jiménez,,1
1928,2734,IN,False,,Natalie,,Long,,2
1929,2735,IN,False,,Andy,C,Munoz,,0
1930,2736,IN,False,,Natalie,,Patterson,,2
1931,2737,IN,False,,Natalie,K,Hughes,,0
1932,2738,IN,False,,Andy,,Alonso,,0
1933,2739,IN,False,,Natalie,,Flores,,0
1934,2740,IN,False,,Andy,K,Romero,,2
1935,2741,IN,False,,Andy,H,Navarro,,2
1936,2742,IN,False,,Andy,,Gutierrez,,0
1937,2743,IN,False,,Kelvin,,Lal,,0
1938,2744,IN,False,,Andy,R,Torres,,0
1939,2745,IN,False,,Andy,L,Dominguez,,0
1940,2746,IN,False,,Natalie,,Butler,,1
1941,2747,IN,False,,Andy,,Gill,,0
1942,2748,IN,False,,Natalie,,Simmons,,1
1943,2749,IN,False,,Natalie,,Foster,,1
1944,2750,IN,False,,Andy,,Vazquez,,0
1945,2751,IN,False,,Natalie,,Gonzales,,0
1946,2752,IN,False,,Natalie,L,Bryant,,1
1947,2753,IN,False,,Natalie,A,Alexander,,0
1948,2754,IN,False,,Andy,,Blanco,,0
1949,2755,IN,False,,Natalie,M,Russell,,0
1950,2756,IN,False,,Andy,,Serrano,,2
1951,2757,IN,False,,Natalie,,Griffin,,0
1952,2758,IN,False,,Natalie,L,Diaz,,0
1953,2759,IN,False,,Alexandra,S,Stewart,,0
1954,2760,IN,False,,Alexandra,J,Sanchez,,0
1955,2761,IN,False,,Alexandra,,Morris,,0
1956,2762,IN,False,,Andy,,Carlson,,0
1957,2763,IN,False,,Alexandra,C,Reed,,2
1958,2764,IN,False,,Alexandra,,Cook,,0
1959,2765,IN,False,,Andy,,Suarez,,0
1960,2766,IN,False,,Alexandra,M,Morgan,,1
1961,2767,IN,False,,Alexandra,R,Bell,,0
1962,2768,IN,False,,Alexandra,M,Rogers,,2
1963,2769,IN,False,,Alexandra,,Murphy,,0
1964,2770,IN,False,,Kelvin,D,Sharma,,2
1965,2771,IN,False,,Andy,M,Rubio,,2
1966,2772,IN,False,,Alexandra,J,Bailey,,0
1967,2773,IN,False,,Alexandra,,Rivera,,0
1968,2774,IN,False,,Andy,A,Ortega,,0
1969,2775,IN,False,,Alexandra,,Cooper,,0
1970,2776,IN,False,,Alexandra,,Richardson,,2
1971,2777,IN,False,,Alfredo,P,Martin,,0
1972,2778,IN,False,,Alfredo,C,Gomez,,1
1973,2779,IN,False,,Alexandra,W,Cox,,0
1974,2780,IN,False,,Alexandra,,Howard,,0
1975,2781,IN,False,,Alfredo,,Ruiz,,0
1976,2782,IN,False,,Alexandra,E,Wagner,,0
1977,2783,IN,False,,Alfredo,W,Diaz,,1
1978,2784,IN,False,,Marcel,,Truempy,,1
1979,2785,IN,False,,Alfredo,C,Hernandez,,0
1980,2786,IN,False,,Alexandra,,Gray,,0
1981,2787,IN,False,,Alexandra,B,Ramirez,,1
1982,2788,IN,False,,Alexandra,,James,,0
1983,2789,IN,False,,Alexandra,H,Watson,,2
1984,2790,IN,False,,Alfredo,,Jiménez,,0
1985,2791,IN,False,,Alfredo,,Moreno,,1
1986,2792,IN,False,,Alexandra,H,Brooks,,1
1987,2793,IN,False,,Alexandra,,Sanders,,1
1988,2794,IN,False,,Alexandra,C,Price,,0
1989,2795,IN,False,,Kelvin,,Shan,,0
1990,2796,IN,False,,Alfredo,C,Munoz,,0
1991,2797,IN,False,,Alexandra,,Bennett,,1
1992,2798,IN,False,,Alfredo,T,Alonso,,2
1993,2799,IN,False,,Alexandra,C,Wood,,0
1994,2800,IN,False,,Alfredo,,Romero,,0
1995,2801,IN,False,,Alexandra,P,Barnes,,0
1996,2802,IN,False,,Alexandra,C,Ross,,0
1997,2803,IN,False,,Alexandra,J,Henderson,,0
1998,2804,IN,False,,Alfredo,N,Navarro,,0
1999,2805,IN,False,,Alexandra,A,Coleman,,0
2000,2806,IN,False,,Alexandra,D,Jenkins,,0
2001,2807,IN,False,,Alfredo,J,Gutierrez,,1
2002,2808,IN,False,,Alexandra,L,Perry,,0
2003,2809,IN,False,,Alexandra,,Powell,,0
2004,2810,IN,False,,Alfredo,,Torres,,1
2005,2811,IN,False,,Alexandra,A,Patterson,,0
2006,2812,IN,False,,Alfredo,F,Dominguez,,0
2007,2813,IN,False,,Alexandra,,Hughes,,0
2008,2814,IN,False,,Alexandra,C,Flores,,1
2009,2815,IN,False,,Alfredo,M,Gill,,2
2010,2816,IN,False,,Alexandra,E,Washington,,0
2011,2817,IN,False,,Alexandra,,Foster,,0
2012,2818,IN,False,,Alfredo,T,Blanco,,1
2013,2819,IN,False,,Kelvin,,Jai,,1
2014,2820,IN,False,,Alfredo,,Serrano,,0
2015,2821,IN,False,,Alexandra,M,Gonzales,,0
2016,2822,IN,False,,Alexandra,,Bryant,,0
2017,2823,IN,False,,Alexandra,M,Alexander,,0
2018,2824,IN,False,,Alfredo,,Ramos,,0
2019,2825,IN,False,,Alexandra,H,Russell,,0
2020,2826,IN,False,,Alfredo,,Carlson,,1
2021,2827,IN,False,,Alexandra,,Griffin,,2
2022,2828,IN,False,,Alexandra,J,Diaz,,0
2023,2829,IN,False,,Alfredo,,Suarez,,2
2024,2830,IN,False,,Sydney,,Stewart,,0
2025,2831,IN,False,,Sydney,,Sanchez,,2
2026,2832,IN,False,,Alfredo,,Sandberg,,2
2027,2833,IN,False,,Alfredo,D,Rubio,,0
2028,2834,IN,False,,Sydney,,Morris,,0
2029,2835,IN,False,,Sydney,C,Rogers,,0
2030,2836,IN,False,,Alfredo,W,Ortega,,1
2031,2837,IN,False,,Sydney,,Reed,,0
2032,2838,IN,False,,Sydney,D,Cook,,0
2033,2839,IN,False,,Jarred,,Martin,,1
2034,2840,IN,False,,Jaime,,Gomez,,1
2035,2841,IN,False,,Sydney,K,Morgan,,0
2036,2842,IN,False,,Sydney,,Bell,,0
2037,2843,IN,False,,Juan,,Ruiz,,1
2038,2844,IN,False,,Warren,,Andersen,,1
2039,2845,IN,False,,Josue,,Diaz,,0
2040,2846,IN,False,,Sydney,T,Murphy,,0
2041,2847,IN,False,,Harold,K,Chandra,,0
2042,2848,IN,False,,Sydney,,Bailey,,1
2043,2849,IN,False,,Sydney,M,Rivera,,0
2044,2850,IN,False,,Sydney,P,Cooper,,0
2045,2851,IN,False,,Harold,,Patel,,2
2046,2852,IN,False,,Sydney,,Howard,,1
2047,2853,IN,False,,Sydney,,Ward,,2
2048,2854,IN,False,,Harold,,Malhotra,,1
2049,2855,IN,False,,Sydney,,Travers,,1
2050,2856,IN,False,,Sydney,,Peterson,,1
2051,2857,IN,False,,Harold,,Sai,,0
2052,2858,IN,False,,Sydney,K,Gray,,0
2053,2859,IN,False,,Sydney,,Ramirez,,0
2054,2860,IN,False,,Sydney,M,James,,1
2055,2861,IN,False,,Sydney,,Watson,,0
2056,2862,IN,False,,Sydney,M,Brooks,,1
2057,2863,IN,False,,Sydney,,Kelly,,1
2058,2864,IN,False,,Harold,,Arun,,0
2059,2865,IN,False,,Harold,A,Madan,,2
2060,2866,IN,False,,Sydney,,Sanders,,0
2061,2867,IN,False,,Muniraju,,Pulipalyam,,0
2062,2868,IN,False,,Sydney,,Bennett,,0
2063,2869,IN,False,,Sydney,,Wood,,0
2064,2870,IN,False,,Sydney,,Barnes,,0
2065,2871,IN,False,,Kelvin,C,Andersen,,0
2066,2872,IN,False,,Harold,,Prasad,,1
2067,2873,IN,False,,Sydney,T,Ross,,0
2068,2874,IN,False,,Harold,S,Sara,,0
2069,2875,IN,False,,Sydney,,Henderson,,0
2070,2876,IN,False,,Harold,A,Ray,,2
2071,2877,IN,False,,Harold,F,Raman,,1
2072,2878,IN,False,,Sydney,M,Coleman,,1
2073,2879,IN,False,,Sydney,L,Jenkins,,0
